image_url,labels,labels_crops,source,status,img_path
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5ce2c8f1-b96d-5e2d-a5fe-1afc5a90ae40.jpg,jackets,"[233, 108, 479, 479]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/24d6c1dd-f8ec-554b-9db7-cf7106494b02.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3e64d587-8188-575f-bcbe-762357099f68.jpg,coats,"[117, 197, 409, 736]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/2b11d485-1cfb-5982-af1e-76193e74e6d3.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a29aea15-0bd4-507b-a47a-b4643a6ec881.jpg,cardigans_shrugs,"[225, 207, 678, 919]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/2341774b-d274-5aa5-8390-a69bd305ecbb.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9d0592a7-19b5-5339-89ed-0facdd53fd71.jpg,blazers,"[6, 0, 219, 254]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/2e1a4076-eed0-5128-9a4c-af3534c4a589.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a0bf07aa-7cac-5b7a-8558-901e94503061.jpg,jackets,"[1258, 414, 2223, 1529]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/ed8c8fbe-84e2-5ffe-a16f-5cd3b953d5fd.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/982ae607-5750-5ed3-bb65-24d08b1f7a29.jpg,coats,"[17, 118, 391, 565]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/bb210ee1-4313-5fae-8725-eeee584ff037.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8da88ea4-358c-5638-b0eb-1d81130272aa.jpg,jackets,"[359, 263, 722, 791]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/cda975c2-543a-5a09-9e2f-87822fdd94e6.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/37bcbec5-03a4-5085-bd2d-e071cee87db0.jpg,jackets,"[160, 124, 461, 524]","1853_Merit,test,,train,Existing Data,Feedback,meritqa,Testing Data",train,/ofs/images/tf_images/a55a52c1-8c03-5693-b77b-fe4caaecd8f5.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2992ff6a-4c9c-51d1-a5fa-3b410bd52373.jpg,coats,"[177, 66, 430, 436]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/af530737-6ea5-529f-98c0-651ce6d1804a.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ee2361a9-e145-52a4-8345-e0307fccdcbe.jpg,coats,"[159, 4, 564, 735]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/af6e09dd-dfb8-5e4f-ad73-2cf77bd2097d.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/19882260-c400-5d06-94b8-dc109f016372.jpg,cardigans_shrugs,"[437, 215, 901, 782]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/d42c288c-1e89-5700-9690-b07f4252ba60.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/dc3cfaee-fae0-550e-a4fe-5fdab2adf030.jpg,jackets,"[116, 125, 1224, 1077]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/3b2f3fad-9a0d-5e36-a0e9-901defeb746f.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/be4a3b86-890c-5f66-990e-c05a66e288d5.jpg,jackets,"[22, 5, 341, 562]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/f3b53621-7343-5556-a41e-5650b3cd6094.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/cac8b856-cdf0-5918-aa45-9dde461f567a.jpg,jackets,"[1239, 373, 2300, 1654]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/0d787140-4da8-530a-8067-744e91be96cb.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/60c6a859-f423-59de-baad-8ee4d7680849.jpg,sweatshirt,"[102, 99, 808, 1189]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/4e8cea0f-3436-55d6-aab3-521316de0146.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c9f15fe2-8eb9-517b-adbc-d1321a2d6761.jpg,blazers,"[18, 18, 296, 266]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/3536b016-1336-54d8-a8f9-40a97df68e34.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ac633e6b-984d-51fd-9037-e7950fa58b69.jpg,jackets,"[24, 87, 504, 515]","958_MSD,test,,Existing Data",val,/ofs/images/tf_images/5620a34b-a9d5-5403-91eb-0391b9b70f3b.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/26151ec6-95fe-5591-aa6c-d265c3caa5d0.jpg,jackets,"[60, 2, 373, 429]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/b7bec364-a763-5462-b5b2-663d4341b186.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b1f7a1d2-c064-5c01-ae41-21cae1d61a57.jpg,sweatshirt,"[5, 14, 259, 364]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/2740e735-93e3-5dc3-b7f0-4ada1943b3a9.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d836d3f8-5f61-53d6-8292-1674cc606ac5.jpg,cardigans_shrugs,"[182, 137, 395, 440]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/fbad25e6-84f6-56f2-b2fd-a0782c5e4427.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4a73b451-9b2a-5c89-8e6a-d4f5efc5ed40.jpg,blazers,"[589, 814, 2323, 3533]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/12653b44-0b22-5d0f-88da-1c20108c3d1b.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/920d652c-e3d0-568c-8b7e-28fac35e24fb.jpg,coats,"[40, 16, 167, 218]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/215dbff6-32c0-5ed5-b488-a9817982520d.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f8e359bb-a6fa-5663-8803-d5d8838e50b8.jpg,cardigans_shrugs,"[67, 149, 452, 526]","958_MSD,test,,Existing Data",train,/ofs/images/tf_images/a3189955-128d-58bf-9b77-44926d5b6738.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/74c7e1ea-9b97-58cb-b6b1-1d228c082bf5.jpg,sweatshirt,"[19, 4, 306, 393]","Existing Data,",train,/ofs/images/tf_images/eca7a012-66de-5616-b121-81b0f02318d1.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/17da562b-078c-5979-9f30-f5c6649e61fe.jpg,cardigans_shrugs,"[110, 158, 389, 563]","1853_Merit,test,,train,Existing Data",train,/ofs/images/tf_images/63859f40-47ed-5226-8b62-f334bae06d78.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8e12dcfc-d22e-5ca2-8116-68f679ab5718.jpg,cardigans_shrugs,"[329, 325, 800, 981]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/66d506fe-0434-5394-9f89-02c0389cb862.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/1d3300a2-ce5e-516a-8efc-a74ef657efec.jpg,cardigans_shrugs,"[271, 214, 640, 854]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/ead9a9df-d6b9-58ea-8642-214ebf368417.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/fc83f922-7ee5-58b7-b6e6-f570e0aa6218.jpg,jackets,"[6, 139, 478, 854]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/387eb3ce-dac8-5735-a3c7-65bf9ae85705.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9493e1cc-f185-5f12-a8b5-42fe0e7c80bf.jpg,jackets,"[90, 58, 421, 587]","958_MSD,test,,Existing Data",train,/ofs/images/tf_images/18e3f99c-48d7-5973-81d9-d3f9b047e414.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a3308432-fcea-5d35-89a3-8d91ab68f0be.jpg,jackets,"[1435, 243, 2117, 978]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/ea9104ac-0e16-5203-9b49-f1804f4a2e3a.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7de2a667-c812-513f-b1b3-df5e77fd4779.jpg,blazers,"[67, 140, 1026, 1425]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/0c5500fc-921e-5928-b2a5-d88e592e5110.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f4c1e23b-6e42-5a8a-b8bb-8cbff04ff09b.jpg,blazers,"[398, 64, 1113, 963]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/6ef14a21-f26f-5847-90f1-bee78214cabe.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c619ed0c-8bc7-56a8-868f-3c16c28bed4a.jpg,blazers,"[90, 88, 259, 315]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/d5be2026-4e58-58ef-958c-4e7ce7ce8c24.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6bb9cb76-e1d1-5434-a61d-71a957dbbbef.jpg,jackets,"[81, 99, 282, 444]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/acae3165-371e-5746-97a1-6cc9cd62b6b9.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/060f8f57-a94e-5379-97ee-84a81d0c6fa6.jpg,jackets,"[95, 138, 404, 523]","958_MSD,test,,Existing Data",train,/ofs/images/tf_images/ae37352a-3eef-58e9-ba8b-bc8c56685e6d.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5964a125-1894-56fb-acd4-14124c604500.jpg,jackets,"[1440, 290, 2099, 1067]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/f8855a9f-6090-5a83-aa33-97f48e7a3354.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/1eb126a4-8aed-5c95-be13-6e988f9ff55a.jpg,cardigans_shrugs,"[237, 287, 671, 1155]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/e61d2f36-dfd6-5a84-b31b-7fdd75eda74f.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2fa8ace6-c0e1-51da-83a3-790d26601a4a.jpg,coats,"[66, 11, 405, 804]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/7ab3d57c-56fd-598a-812d-b918391ad02e.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0e639782-0079-5110-b643-891412f877b1.jpg,jackets,"[153, 57, 1233, 1158]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/0889393f-55dd-5895-a0ec-cf308ae0390c.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/000f8967-6a3f-5eee-b1be-9ffcb2c74ac3.jpg,coats,"[1328, 308, 2194, 1524]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/8d8257e9-ba17-5144-8fd6-3aaa1ebf5a0e.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7437faa9-4f92-5890-8de5-586c917cc332.jpg,jackets,"[127, 14, 1035, 1655]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/bd7a4744-7852-5fa4-9c91-f9643101dd8a.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/61a71d12-3083-5906-922e-a8c88c0ce9d6.jpg,coats,"[127, 29, 342, 473]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/c0a4f7ee-9d65-514d-be1c-ad4c7a5c9627.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b2d9f107-0533-5d72-b228-06a1ae4ba856.jpg,jackets,"[37, 83, 261, 360]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/7a701315-2693-5283-8fc7-473d9a41f1e7.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7898c934-bde4-5593-820a-3b01b6c68166.jpg,sweatshirt,"[1370, 438, 2286, 1458]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/5feacff6-9189-5eaa-99dd-cadc5f11b8e0.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ae0c4504-a490-52af-9d0f-01b163f5cb8b.jpg,jackets,"[0, 35, 333, 327]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/0122b280-7ac4-5ccd-85de-80d7d05b7043.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/1b04dee7-d986-57aa-8305-78e90826c1be.jpg,sweatshirt,"[9, 5, 86, 114]","Existing Data,",train,/ofs/images/tf_images/755f7aae-942c-58f7-95b1-a1ff108e6a15.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8cc664c8-db16-5fb4-a0f5-2936a1cf4a2a.jpg,blazers,"[95, 37, 195, 174]","outerwear style training data,,Existing Data",train,/ofs/images/tf_images/6b589d43-b4b1-5460-9a65-6e4138cbb867.jpg
