image_url,labels,labels_crops,source,status
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/43796019-ea29-5243-925d-d87a349ade34.jpg,pointed,"[10, 106, 421, 535]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2965f3c8-25d9-58df-adf6-52246d7a7a39.jpg,square,"[19, 165, 944, 986]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4f9f8d89-77cf-5afb-b268-f73cd8d611ff.jpg,square,"[398, 7, 653, 372]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0de95e18-76bb-59fd-8d12-86aae8ae4fe9.jpg,pointed,"[4, 339, 549, 835]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2b871176-a6b6-5a24-9107-810bf3881e4c.jpg,square,"[20, 48, 435, 388]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/db9cce28-960d-5bd9-a7ce-3252d5f9dee5.jpg,pointed,"[436, 104, 836, 1370]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/83dc8864-83ac-5910-aaa9-1f90236c8bc7.jpg,pointed,"[0, 507, 484, 1197]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/575699cb-5d3f-5ea4-97dc-9ea0e236d767.jpg,square,"[3, 5, 157, 187]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a39f73cd-c752-5ce8-a698-44c54ae35d60.jpg,square,"[42, 9, 472, 365]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/fe77515d-f833-5f7f-9a23-b8d88ccdf0cb.jpg,round,"[116, 115, 295, 597]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c15e5c8d-e7f1-5a0f-9bc4-1c8750db4c3f.jpg,round,"[71, 96, 187, 207]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/eafc2e65-b0a4-545a-919c-4c8dbf2c8535.jpg,pointed,"[103, 236, 418, 529]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/515ec47a-510a-5c58-b25e-f3c8a2dea9ec.jpg,square,"[0, 93, 494, 453]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/78184bfd-8fa6-5d79-8bf6-7bab9e0d6fdd.jpg,pointed,"[17, 54, 456, 425]","Existing Data,",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9600cf9e-8723-5c3b-9c91-9bb7e543647a.jpg,square,"[26, 72, 470, 532]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3fce1e66-3e6e-5683-8ea3-7c344f778fc6.jpg,round,"[5, 445, 583, 710]","Existing Data,",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/56f8e7d0-2826-5907-9f89-63bfb2898149.jpg,square,"[350, 61, 1496, 665]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0cbd0f9b-61ed-535c-bf99-0f5aba96403a.jpg,round,"[108, 414, 1366, 1045]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6f0ab897-92fc-5a8a-9af9-0250142b6ffa.jpg,square,"[11, 55, 292, 250]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d790e578-fe63-5a64-b8e7-fe9c61b12bcf.jpg,round,"[9, 101, 208, 313]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6f51d472-f301-5f88-bdfb-ea0150820359.jpg,pointed,"[61, 24, 351, 324]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0bcfd299-e915-5adb-99b2-aa523775c044.jpg,square,"[183, 54, 548, 808]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/aca65f85-db82-55f7-aed6-2dc981df02b6.jpg,round,"[15, 75, 626, 561]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8df9a3c7-c4be-5928-a925-fb6ae4627eac.jpg,pointed,"[91, 212, 563, 754]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7e3076af-d7f5-5fc5-bbd6-45c31b51e9b6.jpg,round,"[59, 57, 226, 268]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/eda40bbe-3dd0-5779-a016-716b6d854279.jpg,square,"[83, 22, 222, 401]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d45b3b00-f2df-5370-b76c-b3e46ed0c7fc.jpg,pointed,"[19, 10, 394, 397]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ccbe1668-a4b8-5470-8124-e8771efd9fbf.jpg,pointed,"[67, 210, 450, 584]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7e4e6c28-d0bf-5870-ba22-57a1074a8a92.jpg,pointed,"[0, 172, 177, 304]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f6c6bb44-04a4-5bdf-99dd-1c18d8b4a06f.jpg,pointed,"[20, 272, 377, 805]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8d47b013-3b47-5ba0-8b79-1e1770c558f7.jpg,pointed,"[14, 25, 231, 279]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a61fd907-b1e7-5039-8d99-6dba55321598.jpg,pointed,"[26, 63, 910, 992]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/514117e6-dbd7-55f5-b8bc-a527dd6b2c42.jpg,pointed,"[247, 89, 538, 536]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/099c4253-da40-52df-b323-0215ecd1a117.jpg,pointed,"[31, 167, 343, 428]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/afb4499b-6279-5da8-9db7-fbd255a61fa5.jpg,pointed,"[17, 349, 778, 1087]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d0ec2db5-5643-5502-8fc2-7615b866afe2.jpg,round,"[179, 868, 2237, 2147]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4fd5a2a5-db89-56cf-a86f-c631c763a457.jpg,round,"[72, 99, 385, 349]","Existing Data,",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/30db4940-6f62-5c2d-b210-16a34b45a5bf.jpg,pointed,"[681, 594, 1250, 1025]","Existing Data,",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b6f66c64-613b-53dc-9373-f376ca406f4e.jpg,round,"[50, 121, 333, 396]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7928fb2b-8cf0-5db3-85dd-3458e6661bbd.jpg,round,"[7, 109, 611, 659]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/90b8e03e-4ed3-522f-a073-8a49379e7af0.jpg,round,"[89, 103, 632, 452]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3aae86c7-7ad2-531b-82db-7803fa9eecac.jpg,pointed,"[126, 53, 327, 589]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c45fe87e-4d49-5168-8d34-b6d62d1c0909.jpg,square,"[294, 46, 476, 347]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5df328d1-04b7-50ba-83aa-d94fe479aa01.jpg,round,"[82, 155, 582, 667]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c8d1b628-5e86-5773-8126-9fee983a57f8.jpg,square,"[25, 50, 369, 256]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b2626b3b-82d8-546a-8db1-a50da9c5f19e.jpg,pointed,"[147, 116, 530, 558]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/afb29ef9-e53c-53cb-85e1-f7965a9e9508.jpg,pointed,"[76, 129, 226, 546]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3787da6e-2053-59e8-981a-ed1810c25d40.jpg,square,"[43, 141, 963, 807]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2385819d-b6be-5243-a816-021703312fe6.jpg,square,"[93, 122, 983, 857]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3d33a802-f5a5-5b8f-827a-58ba48b8e7a2.jpg,round,"[14, 51, 492, 296]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/168c35d0-947e-5b08-8081-cd1ad6b3f8f1.jpg,round,"[14, 288, 971, 701]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ace864a7-15cf-5033-873e-a9028cfb6b1a.jpg,round,"[26, 209, 765, 611]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/07ac4401-11c7-5097-8b2d-d47ebffe02d2.jpg,pointed,"[0, 37, 323, 353]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f60a1037-8dc2-5d34-899c-983d3221ea2f.jpg,round,"[1, 39, 416, 290]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/33884bbd-b8c3-56d6-b521-ae55fa4a70cb.jpg,square,"[325, 284, 751, 615]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e7b295a4-6889-55cf-bac6-a85310b4630e.jpg,pointed,"[79, 125, 1288, 826]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4ae87f49-b0d9-5abf-8e4e-1332fe8c323e.jpg,square,"[19, 117, 616, 521]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8f66d435-8275-5283-bfb5-c8e3fd40fa80.jpg,square,"[34, 12, 266, 147]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2e1f5628-9b9f-5eb4-ae87-1d82922fb962.jpg,square,"[33, 5, 362, 216]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/bff2342c-c298-5572-b74a-c8ac05b4823b.jpg,round,"[271, 471, 524, 887]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9b02d550-a6cc-53fd-b6b4-e41e8d0d8a21.jpg,pointed,"[0, 212, 1566, 783]","Existing Data,",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/951ce66c-42ae-5269-8d5c-81ac036fe9d1.jpg,pointed,"[277, 115, 640, 496]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d7532e0e-da7e-5ee3-a0ef-c7121d45ec49.jpg,round,"[128, 182, 459, 701]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c3e1f9ca-388f-51ea-9f5c-29c96a661f85.jpg,round,"[0, 96, 585, 488]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/20b2790b-4664-5691-a41e-b63f3472e802.jpg,pointed,"[7, 13, 342, 334]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9709da95-c245-583b-9765-07f0541a3e7f.jpg,square,"[38, 43, 384, 384]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/89d4b1e5-4c85-549c-8779-561b4fb5ab5e.jpg,pointed,"[207, 58, 471, 296]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5b59cd87-2ae6-57f8-993d-5f1a5a8d4934.jpg,square,"[13, 17, 383, 375]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e135d9ad-2bfb-5bc9-8f64-5b9911e5e48e.jpg,square,"[92, 238, 407, 573]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b9996863-e79a-5cea-ab74-fa4c00051303.jpg,round,"[62, 119, 542, 462]","Existing Data,",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0d95a81f-a0c4-5ff7-b0a0-1f40630d4bbf.jpg,square,"[24, 11, 175, 469]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4160f6f5-19a3-5eaa-9e2b-85da683e35e5.jpg,pointed,"[6, 70, 328, 325]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4f99c70b-1dd6-5e82-8af7-55241f9f7c3b.jpg,pointed,"[79, 33, 599, 484]","Existing Data,",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a9852119-7394-5681-ad9f-8ce799ddc954.jpg,round,"[43, 96, 592, 550]","Existing Data,",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6d677f00-c855-53fd-9cd4-d6b22210e854.jpg,pointed,"[66, 96, 544, 541]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8fbfe9bb-be58-5829-b5ed-8831228c8769.jpg,pointed,"[9, 38, 786, 728]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8b4d3b29-6030-5209-9643-47369abd24f1.jpg,round,"[0, 129, 390, 385]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e9c40694-5131-5b95-bc40-711bb1d47139.jpg,pointed,"[0, 24, 347, 359]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a865217a-a6f3-5caa-ab1c-5f9f8cbcd9ac.jpg,pointed,"[1, 76, 448, 447]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/43e48623-5fea-5977-8938-462c8b547442.jpg,square,"[253, 140, 560, 465]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/253cafbb-b014-5726-994d-358ef8bd187a.jpg,square,"[13, 45, 487, 350]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6afc79d7-7fd6-513d-8222-57697dd6629d.jpg,square,"[43, 136, 475, 500]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/61450f34-721d-5dd7-9933-277ed69a9b36.jpg,square,"[0, 80, 394, 310]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7eedcd97-f1bb-5e05-b9ac-78d34d1bcc82.jpg,round,"[7, 127, 1026, 586]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/1d7a9a6b-8ce4-56c8-ba9d-2566af1bad1d.jpg,square,"[41, 150, 543, 425]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/30163136-73df-514a-9317-5ca5e5fa159a.jpg,pointed,"[285, 2, 417, 490]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2f0e6985-b4aa-5413-a5e0-28ea15f30885.jpg,round,"[76, 128, 267, 263]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a5a5aab4-3de1-58ab-adaa-eb795acef38d.jpg,square,"[130, 148, 413, 761]","Existing Data,",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d334610c-421d-5a2c-9aff-896c52fa9323.jpg,pointed,"[157, 2, 302, 548]","Existing Data,",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/cab65010-8aa9-5d85-a2d4-31f729700ac9.jpg,round,"[157, 8, 366, 339]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/67b33ef3-b1eb-50d5-b941-dad16d9c436d.jpg,square,"[191, 7, 419, 572]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a7c106b5-b856-5124-acea-b2ea64a040bb.jpg,square,"[102, 5, 289, 277]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5d969ee8-5f82-52bf-9a95-63c05132c292.jpg,round,"[231, 157, 647, 913]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4d397b50-f84b-5953-9f9e-c6e43773e9d1.jpg,square,"[300, 267, 621, 621]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4acc3e11-220f-5fc4-a8a1-02cba2da0d39.jpg,square,"[135, 141, 555, 516]","Existing Data,",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6e8f658d-711e-5c8c-bdbf-0ff34055d344.jpg,round,"[182, 98, 419, 673]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/67505f5e-78b9-5a90-a0f8-6ef067f3d70e.jpg,square,"[192, 21, 700, 691]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/fc431777-a45d-511e-9bf9-b853ef6a13a4.jpg,round,"[6, 21, 162, 177]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8051afe4-f448-5d13-8ec1-ec7315d73cd5.jpg,pointed,"[28, 150, 432, 517]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6e6374fd-f0fd-5bd6-b4d1-92b85cea9ec1.jpg,pointed,"[304, 84, 679, 461]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d1a2fa02-3ba9-5f94-aaa2-0c4e1a66b0c3.jpg,pointed,"[26, 38, 319, 224]","Existing Data,",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6330f5b8-4b36-58c5-9ddf-08bbc0453f7e.jpg,square,"[93, 26, 899, 863]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/de93b326-823f-530f-a6c3-5ad717619b3c.jpg,round,"[5, 82, 403, 529]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/31bbcadf-e9d4-5cb8-ac81-8bde0d2c27f5.jpg,square,"[45, 37, 433, 396]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/77c3363e-f029-5063-964e-52536ce58eb3.jpg,round,"[32, 156, 629, 538]","Existing Data,",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c5b72a39-b18e-58c4-8b5c-181a937415ac.jpg,round,"[28, 121, 578, 477]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/354bdd1c-b0d5-5ffe-806c-ecdb75de0c61.jpg,round,"[119, 336, 590, 755]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/500c7863-72cd-5136-a483-93ec55e3cac5.jpg,square,"[186, 182, 748, 711]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c3411811-2316-504b-a709-9d99ff76d6c4.jpg,square,"[100, 132, 709, 551]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d3fa8d50-eb51-5d1c-b3a5-39b148afa213.jpg,round,"[170, 0, 419, 897]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b8d9e8ec-74dd-5ebe-a18b-2d3b1f689a28.jpg,round,"[200, 252, 640, 650]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/cd9ba02f-54d8-5a16-802a-391d5debb0d1.jpg,square,"[107, 33, 276, 536]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/562a4ecf-6ba2-57f0-9bf5-df324bd2ac35.jpg,square,"[4, 64, 492, 292]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7e0bfe11-3041-5f51-8562-637f144e58f8.jpg,pointed,"[508, 248, 977, 936]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3d681d8f-dc31-59b3-bf33-6fa145c43583.jpg,pointed,"[0, 41, 598, 545]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/97cc2378-8c50-58ac-acd1-1db1f6f025d2.jpg,square,"[58, 0, 340, 329]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2f2e053b-d675-5875-9089-af1e7839924d.jpg,pointed,"[96, 155, 563, 455]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7c87e767-1738-563e-9892-4cb556d2f340.jpg,round,"[102, 38, 285, 209]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5fbdedcd-2814-5299-8cfe-83c31b8168da.jpg,pointed,"[53, 112, 373, 621]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/40ccd16d-dbe9-5170-8838-66b60347a6cd.jpg,round,"[19, 182, 709, 819]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d96e6e4b-0d3f-511c-934c-1b3fadf4f127.jpg,pointed,"[67, 51, 266, 565]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d612035e-3708-5666-b29b-10d4d3bf8037.jpg,round,"[2, 27, 592, 1080]","Existing Data,",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/43b26654-6da6-5a39-9903-4d82c215aaef.jpg,round,"[12, 69, 288, 223]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5a2cbefe-ee59-59de-8063-6f83329a2dbd.jpg,round,"[30, 83, 596, 549]","Existing Data,",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d15020f0-db15-593c-9f8c-13844a1065fa.jpg,pointed,"[143, 138, 573, 578]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0fcaf363-bb89-5b96-8ab1-1a45fb63111a.jpg,pointed,"[110, 408, 1951, 1591]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e263fba3-b156-5db1-b442-00eae7c1ed2d.jpg,square,"[44, 93, 600, 550]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f3d00548-f7fe-5c84-8e70-2d09a64cb9dd.jpg,round,"[2, 276, 978, 713]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6878b045-f5eb-577c-a13f-d8803fde36b5.jpg,pointed,"[372, 504, 778, 1113]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8a405fac-9215-54ae-9959-6ae62e6a91f0.jpg,square,"[188, 269, 1473, 900]","Existing Data,",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3144c66e-33d0-57ea-8af4-145850048e1a.jpg,round,"[511, 980, 773, 1596]","Existing Data,",train
