image_url,labels,labels_crops,source,status,img_path
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b469e9bb-ac60-5ae9-8a74-2f6a2efd681b.jpg,thigh,"[127, 61, 566, 979]","Existing Data,,old_yolo_data",train,/ofs/images/tf_images/8b260c6b-859f-5873-9713-2b036f360456.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0346646e-14f8-535e-9003-3ed8c64df60c.jpg,calf,"[408, 9, 1086, 1995]","Existing Data,,merit_3k_batch",train,/ofs/images/tf_images/323cdca3-09f1-54b8-8cc8-05f127a7703e.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/038ccd62-57d2-5cdc-b06d-9a2fcd0f3dee.jpg,ankle,"[134, 1, 344, 636]","moad,Existing Data,,farfetch_data",train,/ofs/images/tf_images/ee5f855f-0d03-5d29-bf9a-9dc41c869069.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8e2cad02-0db5-5be5-a71b-1c576927daf5.jpg,knee,"[105, 1, 377, 635]","Existing Data,,farfetch_data",train,/ofs/images/tf_images/84968eb5-2fd0-5a12-903b-1e479c440721.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/85de6f50-c092-5392-a7f2-1f86976b00ee.jpg,knee,"[106, 32, 296, 437]","Existing Data,,old_yolo_data",train,/ofs/images/tf_images/bf222802-9929-571a-bfa5-e989b5b3a974.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/397fb3b7-486f-5bad-a25a-b5931ab0515d.jpg,knee,"[73, 7, 406, 635]","moad,Existing Data,,farfetch_data",train,/ofs/images/tf_images/55c5d4d9-1699-5e36-9c85-279d06d4de4c.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4214410f-c1da-5cef-8d41-bf6c40793636.jpg,ankle,"[302, 113, 659, 1499]","merit_training_data,Existing Data,,merit_instock_dump",train,/ofs/images/tf_images/c6876e09-a0d1-598f-8c02-48aaad984c44.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8ce7eb8b-b4f4-588a-b393-605f14dc8d47.jpg,knee,"[153, 0, 518, 907]","train,,Existing Data,Existing Training Data,old_yolo_data",val,/ofs/images/tf_images/4ad8caa0-9285-5789-9adb-99d1a69ab706.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6884e247-8fcb-52de-bb42-1794756d1aa0.jpg,knee,"[235, 24, 848, 1436]","merit_training_data,Existing Data,,merit_instock_dump",train,/ofs/images/tf_images/742f974a-5fef-5257-a9ff-34aa2adc49dd.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8a5a2e2c-9152-5f9c-9733-cf4bab5819fb.jpg,ankle,"[109, 4, 370, 632]","moad,Existing Data,,farfetch_data",train,/ofs/images/tf_images/dc14108c-a5ef-584c-b3d7-8684d500c8a7.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/cb3b7274-273d-54f2-a1fb-4307b5fba356.jpg,calf,"[114, 4, 360, 639]","moad,Existing Data,,farfetch_data",val,/ofs/images/tf_images/8401bff0-e6fe-5b61-8725-e566f8544d22.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/72361259-811d-5c89-abc8-faefc315c0c8.jpg,knee,"[151, 33, 519, 678]","merit_training_data,Existing Data,,merit_instock_dump",train,/ofs/images/tf_images/ea764c4d-4600-58cc-b2a1-22285797ab1b.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/1890772f-4f48-5fae-b2ef-440bc4e06b89.jpg,ankle,"[114, 57, 357, 560]","test,merit_training_data,Existing Data,,merit_instock_dump",train,/ofs/images/tf_images/bf2ac4cf-ef2d-5d06-a16e-72b37df2e702.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/642d4c58-e701-58d6-b2a2-5f549b1f7781.jpg,calf,"[107, 1, 373, 638]","moad,Existing Data,,farfetch_data",train,/ofs/images/tf_images/0a1d2296-316b-54f8-823a-9979942c6537.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8d391b22-f594-5e00-a2f3-35053649995f.jpg,thigh,"[114, 137, 389, 639]","Existing Data,,merit_3k_batch",train,/ofs/images/tf_images/8be3a597-41b4-5199-83ef-7174ae33406f.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/68450c68-76be-585d-8fc1-dc85ac78b21f.jpg,calf,"[346, 62, 1153, 1985]","msd,,Existing Data,google,merit_3k_batch",train,/ofs/images/tf_images/ff543c17-2f66-5bda-a274-b5741832bb86.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ac594d10-9f7c-54ed-9d9d-c7dbc2bed180.jpg,thigh,"[107, 10, 318, 327]","Existing Data,,merit_3k_batch",val,/ofs/images/tf_images/1e21e69b-1b6f-5089-978f-760cac1f6bc4.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d06710dd-cb49-53d6-8b91-4f4a33e6f5fb.jpg,knee,"[80, 10, 402, 636]","moad,Existing Data,,farfetch_data",train,/ofs/images/tf_images/f28e41fb-12dc-5342-b7c9-1a20805ffaa8.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5815f102-32b2-504d-b3bf-f79f0ac1eece.jpg,ankle,"[90, 11, 303, 562]","Existing Data,,merit_3k_batch",train,/ofs/images/tf_images/ee1141e2-cffc-5771-a0a0-e3cedd25429f.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/05357de8-8542-5a4c-b6df-17149f2e831f.jpg,calf,"[121, 4, 363, 636]","Existing Data,,farfetch_data",train,/ofs/images/tf_images/841f43f6-d45b-5329-8a7c-ba4d59c60970.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/1d70de04-3a62-5df2-b5b8-4e0eb4a0f1de.jpg,ankle,"[243, 55, 515, 1055]","merit,,Existing Data,Pattern_Training_Data,Training Data,train pattern prod,merit_instock_dump",train,/ofs/images/tf_images/f79a20fe-4cc9-5a01-973d-e926d6a8d734.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/89bc15b6-2156-54b4-97c1-c56910cd7ace.jpg,thigh,"[97, 0, 649, 1301]","merit_training_data,Existing Data,,merit_instock_dump",train,/ofs/images/tf_images/8a71da18-98c5-5f19-b22b-9272ccf2425f.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8f92fda5-7532-5e29-881e-a0f6f9f3eda1.jpg,ankle,"[164, 0, 346, 586]","test,merit_training_data,Existing Data,,merit_instock_dump",train,/ofs/images/tf_images/3cd8f38d-a89d-5926-8b44-cc4ddfd04bd4.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c8635687-c9bb-59be-9941-c46916ced792.jpg,thigh,"[185, 46, 600, 918]","Existing Data,,old_yolo_data",train,/ofs/images/tf_images/276f023f-8367-583a-bd72-63d58619f030.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2711d8fb-4cc5-526b-adc2-1ecae627d3cc.jpg,calf,"[121, 3, 359, 631]","Existing Data,,farfetch_data",train,/ofs/images/tf_images/fd1e60a4-baba-5fe6-a95c-61d16352a8a1.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9423bfdd-98e2-5bf4-bd33-159f202d04f5.jpg,ankle,"[113, 56, 439, 1137]","merit,,Existing Data,Training Data,train pattern prod,merit_instock_dump",train,/ofs/images/tf_images/84c4d9e4-2912-50fc-ad9d-2816f0a7caf6.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6093f1a9-b67a-5157-9f70-388afd9cca92.jpg,calf,"[134, 53, 312, 495]","Existing Data,,merit_3k_batch",train,/ofs/images/tf_images/1377d3dd-de3f-53a8-a72a-120960b08022.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6fc9f43c-c819-56f3-94b8-437fd821d525.jpg,knee,"[163, 232, 639, 1055]","merit_training_data,Existing Data,,merit_instock_dump",train,/ofs/images/tf_images/b74deed7-5311-5797-86b4-3807023d25eb.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a5cb234f-558c-5dfc-afa7-e46c46bcb65d.jpg,thigh,"[119, 263, 629, 1106]","merit_training_data,Existing Data,,merit_instock_dump",train,/ofs/images/tf_images/72f54cda-a167-570f-b15e-f5b1030ab911.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/74c1ae42-83ae-558f-84a0-f9dcc842223c.jpg,ankle,"[131, 4, 349, 639]","Existing Data,,farfetch",train,/ofs/images/tf_images/5c9fe9d6-96df-5b0e-87cb-43ab0d3a18a3.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/239b57fe-0779-55bb-a62e-07caf111a904.jpg,thigh,"[38, 2, 440, 633]","moad,Existing Data,,farfetch_data",train,/ofs/images/tf_images/30978b6f-8011-50ad-849d-fbf892203559.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d950abea-b33d-535d-8470-c276a4ed32be.jpg,thigh,"[396, 108, 778, 858]","merit_training_data,Existing Data,,merit_instock_dump",train,/ofs/images/tf_images/14995e56-b142-5105-a0bd-c477824fee26.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ee80e2c5-4a3a-5cd2-961c-dcd711ef3269.jpg,ankle,"[126, 14, 292, 545]","test,merit_training_data,Existing Data,,merit_instock_dump",train,/ofs/images/tf_images/4b799feb-5ced-57cf-94d8-90b1b1fdb4ce.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/70dbb6a5-f809-5a57-9270-fc65b1d05b67.jpg,thigh,"[89, 33, 407, 663]","Existing Data,,merit_3k_batch",train,/ofs/images/tf_images/793c6090-6b48-57f8-8c79-3767cc77840e.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2040ab91-7385-5d4a-ad89-9e49c008f088.jpg,ankle,"[147, 4, 332, 635]","moad,Existing Data,,farfetch_data",val,/ofs/images/tf_images/b08d53ad-93bf-5f68-87b7-8c4c9d4794d6.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6ba6f3ac-dbe4-540b-b8cc-3e88677963ff.jpg,ankle,"[207, 18, 474, 1027]","train,,Existing Data,Existing Training Data,old_yolo_data",train,/ofs/images/tf_images/6886374d-6997-5624-823e-7c13f2664c54.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0d1402aa-2200-5fca-8661-c0ce3a3ab3c8.jpg,calf,"[110, 4, 376, 634]","old_data,,Existing Data,Training Data,train pattern prod,farfetch_data",train,/ofs/images/tf_images/8bc2abdd-c490-59e3-b73d-dd843be661e7.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/514d0dc1-9583-58e3-86f9-cf4b311b8303.jpg,calf,"[115, 4, 366, 633]","old_data,,Existing Data,Training Data,train pattern prod,farfetch",val,/ofs/images/tf_images/30ddfc10-5cb8-55b0-bcf9-813e3e3a7180.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/944a5299-3902-5c0c-83eb-99337cd10243.jpg,calf,"[119, 2, 365, 638]","old_data,,Existing Data,Training Data,train pattern prod,farfetch_data",train,/ofs/images/tf_images/5c9cff7e-e46b-541a-92c5-ca08a681fedb.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f2e983df-d60f-596b-8170-c73a04744613.jpg,thigh,"[209, 75, 789, 1402]","merit_training_data,Existing Data,,merit_instock_dump",train,/ofs/images/tf_images/767115b8-3c2e-58ce-ad81-ee5969f13701.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/30a0bba7-9673-5552-be72-2cb71f9601a3.jpg,calf,"[243, 87, 523, 846]","merit_training_data,Existing Data,,merit_instock_dump",val,/ofs/images/tf_images/1ce307d1-a63f-5e2f-9446-e903f85b55f0.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/034b2f18-65be-5803-96d7-13b58c20d8f6.jpg,knee,"[52, 5, 424, 633]","Existing Data,,farfetch_data",train,/ofs/images/tf_images/20809ae5-54ef-5bbb-8e9e-a7ff85dc1cfe.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/da69a1bf-058b-59a1-8ed7-660d32bec28f.jpg,calf,"[181, 23, 526, 825]","Existing Data,,old_yolo_data",train,/ofs/images/tf_images/d5b1ffeb-2bcf-5e82-b118-abe79aff34bd.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/92f3ed07-d5e5-5d52-8c85-892496f71ee8.jpg,knee,"[45, 1, 437, 638]","moad,Existing Data,,farfetch_data",train,/ofs/images/tf_images/04b2b29d-9e17-50a1-be30-5f53bcea3115.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ece7b26b-312d-5e3b-85b0-d4930a675002.jpg,calf,"[89, 1, 394, 637]","Existing Data,,farfetch",train,/ofs/images/tf_images/446ecc69-2d78-5bc0-9624-b66703dc9e5b.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/bbef0a33-53b2-5469-b1c7-fb2e6ffe06d3.jpg,calf,"[338, 49, 989, 1837]","Existing Data,,merit_instock_dump",train,/ofs/images/tf_images/e71b6ad1-be8d-51ea-94a3-be475377b2b0.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/915aca57-33e4-52a5-968a-a2c2dc60fb9c.jpg,thigh,"[240, 50, 573, 706]","merit_training_data,Existing Data,,merit_instock_dump",train,/ofs/images/tf_images/f0f9a1e2-a2b4-571e-9ff1-db7f72abb721.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2a4c3deb-696e-5a93-adfa-70eeae79f14b.jpg,thigh,"[146, 35, 552, 735]","train,,Existing Data,Existing Training Data,old_yolo_data",train,/ofs/images/tf_images/82c8b6ae-66b3-5550-a4c9-b44530836542.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5c31e7f3-6697-569c-ab00-7e41b1117644.jpg,knee,"[43, 3, 434, 633]","moad,Existing Data,,farfetch_data",train,/ofs/images/tf_images/29ec705f-d735-5271-9eea-2c0185d42dc3.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/66a86468-a1a8-5990-8d58-e27b7432a00c.jpg,ankle,"[149, 6, 364, 516]","merit_training_data,Existing Data,,merit_instock_dump",train,/ofs/images/tf_images/c6362036-fcac-5b9e-bd2f-c8d1395c3a15.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/1a5b44ce-b13d-5350-b115-2c3afdb7136c.jpg,ankle,"[230, 52, 491, 1018]","merit_training_data,Existing Data,,merit_instock_dump",val,/ofs/images/tf_images/a8c6ec4f-bf24-5e81-8688-be8874d8176f.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e23809bf-de67-5e95-acee-cbaa60e9e16a.jpg,thigh,"[72, 4, 414, 638]","moad,Existing Data,,farfetch",train,/ofs/images/tf_images/a29282a4-e13e-5abf-9f08-b16faa7ce919.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c2cb8c4e-8d63-5261-8a4f-6ec6f30234eb.jpg,ankle,"[129, 1, 364, 631]","moad,Existing Data,,farfetch_data",train,/ofs/images/tf_images/04e57827-5d67-521c-9242-23ddd8197ada.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a4a1e92f-d076-5de2-a4ca-a1b7f728f111.jpg,knee,"[113, 3, 373, 630]","moad,Existing Data,,farfetch",train,/ofs/images/tf_images/d55af554-0ebc-5b49-84d0-df741302d1f2.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/989c19f6-53c9-5844-8d77-0defd5f58cce.jpg,knee,"[78, 4, 402, 636]","Existing Data,,farfetch_data",train,/ofs/images/tf_images/6a4c4b17-3875-5c64-b01b-c72deb87083b.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2a04cbdd-5666-5c73-adb9-bb7f3f197550.jpg,ankle,"[187, 21, 547, 875]","Existing Data,,old_yolo_data",train,/ofs/images/tf_images/a53bafa0-b640-5a88-8032-1fa15c0001c5.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/89c21311-9e90-5c17-a722-2bac4c2e31f2.jpg,calf,"[94, 56, 302, 386]","Existing Data,,merit_3k_batch",train,/ofs/images/tf_images/9a0a02a1-8771-5857-99e2-b23e10e43ca4.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/08357f83-969d-5034-bcc2-a66391b69764.jpg,thigh,"[62, 0, 418, 636]","Existing Data,,farfetch_data",train,/ofs/images/tf_images/b383fe1b-75ad-5b8f-ba02-9f96596c1611.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/cfd16b09-fb76-5939-af38-889e4dfa241b.jpg,calf,"[108, 0, 370, 637]","moad,Existing Data,,farfetch_data",train,/ofs/images/tf_images/d917f46f-54ba-508c-a595-05e50b864c8c.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b4876e86-6d61-5476-ba96-a3c4799752ef.jpg,thigh,"[25, 87, 646, 1060]","merit_training_data,Existing Data,,merit_instock_dump",train,/ofs/images/tf_images/b3fc08ad-7f45-5e40-9563-1b3fd8256e8a.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7abe4bdd-92c7-5b5c-9eaf-019ef8ab4ce4.jpg,knee,"[132, 4, 599, 825]","Existing Data,,old_yolo_data",train,/ofs/images/tf_images/0eb3996e-0984-5f87-89b5-c7728c8492d3.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/bf7b8258-dcbe-510e-bb64-c47b83afee11.jpg,calf,"[264, 9, 529, 869]","Existing Data,,old_yolo_data",train,/ofs/images/tf_images/0af83c17-27b0-52b2-96db-a7f973e5cc01.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ac6b0b89-b2e5-5762-9bab-e3e869b63dcd.jpg,thigh,"[36, 3, 440, 636]","moad,Existing Data,,farfetch_data",train,/ofs/images/tf_images/0b638962-ae7a-5ef8-829b-adb8e7dec03f.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a0d655ed-f4c7-5ed1-969e-87d46923f01d.jpg,knee,"[38, 2, 437, 634]","old_data,,Existing Data,Training Data,train pattern prod,farfetch_data",train,/ofs/images/tf_images/0f037d1f-e769-5591-ae1c-6782e877babf.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/fa520b0e-e7cb-5160-b926-ec080ccc6f52.jpg,knee,"[204, 91, 435, 676]","Existing Data,,old_yolo_data",train,/ofs/images/tf_images/c2c196be-16c6-5264-a6f4-af932378493d.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/85dac4c1-13be-5ad6-8f01-4c74633696d3.jpg,thigh,"[65, 1, 411, 636]","old_data,,Existing Data,Pattern_Training_Data,Training Data,train pattern prod,farfetch",train,/ofs/images/tf_images/d7958385-c992-5c3c-afb8-6d7ed9c5ee30.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ca3a1e76-c9cb-56ca-8ac2-fd9fcb25c11c.jpg,thigh,"[130, 78, 801, 1313]","percentil,,Existing Data",train,/ofs/images/tf_images/438f48d7-7362-5456-b7a2-62622215a621.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c4a83ad6-516b-5d35-bea8-d9a4ad3ce06f.jpg,thigh,"[78, 54, 681, 1076]","Existing Data,,merit_instock_dump",train,/ofs/images/tf_images/3a353768-0299-5f52-813e-94600ed13060.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2197d1a5-7638-54e6-bc0a-d0a2d06208d4.jpg,knee,"[58, 0, 355, 512]","Existing Data,,merit_3k_batch",train,/ofs/images/tf_images/6e696f24-5638-5490-94fe-cd2d117749c6.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7abb9ea8-0b58-5fd7-9576-de63b3029f6d.jpg,knee,"[88, 1, 388, 630]","moad,Existing Data,,farfetch_data",train,/ofs/images/tf_images/bbb11106-0b5d-526a-b5d3-857c6c2a2bce.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/42260eac-8f82-562c-b96a-a904fcf2153e.jpg,thigh,"[117, 26, 262, 286]","Existing Data,,merit_instock_dump",train,/ofs/images/tf_images/9f6e45d8-033a-5569-9a85-f73888925fe0.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/377ffbf6-6e58-5de1-89e2-272f87369cfe.jpg,ankle,"[132, 0, 317, 583]","merit_training_data,Existing Data,,merit_instock_dump",train,/ofs/images/tf_images/0099f820-0987-5791-9f31-f38af16d8c09.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9bf5f6f3-bf0c-5d41-a357-cfc2658a0890.jpg,knee,"[253, 31, 568, 732]","merit_training_data,Existing Data,,merit_instock_dump",train,/ofs/images/tf_images/4776e8e1-8b5a-52af-b8bf-4fbcb0cc6307.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ca886daa-9506-5ab3-8526-c43a17ae7e64.jpg,calf,"[146, 0, 336, 481]","merit_training_data,Existing Data,,merit_instock_dump",train,/ofs/images/tf_images/5042a29d-2874-523f-be3a-ea4321ea88d7.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d2c9f75b-6e2a-5396-848c-0491e41ed1a5.jpg,thigh,"[146, 21, 304, 346]","Existing Data,,merit_instock_dump",train,/ofs/images/tf_images/62fdc948-ddaa-5e78-ab7a-e1df8bedcd28.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/68ac9813-fbd2-58e1-99eb-2a78c4e7608d.jpg,knee,"[161, 2, 559, 988]","Existing Data,,old_yolo_data",train,/ofs/images/tf_images/81375059-12ec-53bb-9762-0ad6d6a6f058.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/31d79f1b-5385-55f9-83f9-1081cadf6c31.jpg,calf,"[99, 1, 380, 629]","Existing Data,,farfetch",train,/ofs/images/tf_images/8d70a48b-fd75-5554-9352-ebf4de35af7c.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7960e039-7c5c-5a9f-90bf-40b30fd08104.jpg,knee,"[89, 2, 385, 636]","moad,Existing Data,,farfetch",train,/ofs/images/tf_images/c2f10726-b34b-50ad-a737-c8adaa7784f9.jpg
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/62380b9a-80f4-5cb1-946c-bb2d3305f7d5.jpg,ankle,"[98, 14, 304, 626]","merit_training_data,Existing Data,,merit_instock_dump",train,/ofs/images/tf_images/7bc9cd87-4b9e-5313-9fdb-8749deff0dc1.jpg
